==47337== NVPROF is profiling process 47337, command: ./MonteCarlo --scaling=weak --method=streamed
==47337== Profiling application: ./MonteCarlo --scaling=weak --method=streamed
==47337== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*           Device   Context    Stream        Unified Memory  Virtual Address  Name
13.2203s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe058400000  [Unified Memory CPU page faults]
13.2220s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe058600000  [Unified Memory CPU page faults]
13.2237s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe058800000  [Unified Memory CPU page faults]
13.2253s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe058a00000  [Unified Memory CPU page faults]
13.2270s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe058c00000  [Unified Memory CPU page faults]
13.2287s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe058e00000  [Unified Memory CPU page faults]
13.2303s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe059000000  [Unified Memory CPU page faults]
13.2320s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe059200000  [Unified Memory CPU page faults]
13.2337s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe059400000  [Unified Memory CPU page faults]
13.2354s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe059600000  [Unified Memory CPU page faults]
13.2370s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe059800000  [Unified Memory CPU page faults]
13.2387s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe059a00000  [Unified Memory CPU page faults]
13.2404s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe059c00000  [Unified Memory CPU page faults]
13.2421s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe059e00000  [Unified Memory CPU page faults]
13.2437s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe05a000000  [Unified Memory CPU page faults]
13.2455s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe05a200000  [Unified Memory CPU page faults]
13.2471s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe05a400000  [Unified Memory CPU page faults]
13.2487s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe05a600000  [Unified Memory CPU page faults]
13.2504s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe05a800000  [Unified Memory CPU page faults]
13.2520s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe05aa00000  [Unified Memory CPU page faults]
13.2537s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe05ac00000  [Unified Memory CPU page faults]
13.2553s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe05ae00000  [Unified Memory CPU page faults]
13.2570s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe05b000000  [Unified Memory CPU page faults]
13.2586s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe05b200000  [Unified Memory CPU page faults]
13.2603s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe05b400000  [Unified Memory CPU page faults]
13.2619s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe05b600000  [Unified Memory CPU page faults]
13.2636s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe05b800000  [Unified Memory CPU page faults]
13.2652s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe05ba00000  [Unified Memory CPU page faults]
13.2669s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe05bc00000  [Unified Memory CPU page faults]
13.2686s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe05be00000  [Unified Memory CPU page faults]
13.2702s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe05c000000  [Unified Memory CPU page faults]
13.2719s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe05c200000  [Unified Memory CPU page faults]
13.2735s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe05c400000  [Unified Memory CPU page faults]
13.2752s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe05c600000  [Unified Memory CPU page faults]
13.2768s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe05c800000  [Unified Memory CPU page faults]
13.2785s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe05ca00000  [Unified Memory CPU page faults]
13.2801s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe05cc00000  [Unified Memory CPU page faults]
13.2818s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe05ce00000  [Unified Memory CPU page faults]
13.2834s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe05d000000  [Unified Memory CPU page faults]
13.2851s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe05d200000  [Unified Memory CPU page faults]
13.2867s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe05d400000  [Unified Memory CPU page faults]
13.2883s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe05d600000  [Unified Memory CPU page faults]
13.2900s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe05d800000  [Unified Memory CPU page faults]
13.2917s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe05da00000  [Unified Memory CPU page faults]
13.2933s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe05dc00000  [Unified Memory CPU page faults]
13.2950s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe05de00000  [Unified Memory CPU page faults]
13.2966s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe05e000000  [Unified Memory CPU page faults]
13.2983s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe05e200000  [Unified Memory CPU page faults]
13.2999s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe05e400000  [Unified Memory CPU page faults]
13.3016s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe05e600000  [Unified Memory CPU page faults]
13.3032s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe05e800000  [Unified Memory CPU page faults]
13.3049s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe05ea00000  [Unified Memory CPU page faults]
13.3065s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe05ec00000  [Unified Memory CPU page faults]
13.3082s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe05ee00000  [Unified Memory CPU page faults]
13.3098s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe05f000000  [Unified Memory CPU page faults]
13.3115s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe05f200000  [Unified Memory CPU page faults]
13.3131s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe05f400000  [Unified Memory CPU page faults]
13.3148s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe05f600000  [Unified Memory CPU page faults]
13.3165s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe05f800000  [Unified Memory CPU page faults]
13.3181s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe05fa00000  [Unified Memory CPU page faults]
13.3198s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe05fc00000  [Unified Memory CPU page faults]
13.3214s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe05fe00000  [Unified Memory CPU page faults]
13.3231s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe060000000  [Unified Memory CPU page faults]
13.3247s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe060200000  [Unified Memory CPU page faults]
13.3264s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe060400000  [Unified Memory CPU page faults]
13.3280s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe060600000  [Unified Memory CPU page faults]
13.3297s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe060800000  [Unified Memory CPU page faults]
13.3313s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe060a00000  [Unified Memory CPU page faults]
13.3330s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe060c00000  [Unified Memory CPU page faults]
13.3346s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe060e00000  [Unified Memory CPU page faults]
13.3363s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe061000000  [Unified Memory CPU page faults]
13.3379s         -                    -               -         -         -         -                -         -         -         PC 0x6c22b381   0x7fe061200000  [Unified Memory CPU page faults]
