==26344== NVPROF is profiling process 26344, command: /home/ubuntu/graalvm-ce-java11-22.1.0/bin/java -jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire/surefirebooter9704037143915260742.jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire 2023-06-05T11-18-32_757-jvmRun1 suref
==26344== Profiling application: /home/ubuntu/graalvm-ce-java11-22.1.0/bin/java -jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire/surefirebooter9704037143915260742.jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire 2023-06-05T11-18-32_757-jvmRun1 suref
==26344== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*           Device   Context    Stream        Unified Memory  Virtual Address  Name
1.57169s  2.3562ms           (3200 1 1)       (256 1 1)        32        0B        0B  Tesla V100-SXM2         1        46                     -                -  rngSetupStates(unsigned int*, unsigned int*, int*, int*, float*, double*, int) [1328]
1.57759s  2.4349ms           (3200 1 1)       (256 1 1)        32        0B        0B  Tesla V100-SXM2         2        47                     -                -  rngSetupStates(unsigned int*, unsigned int*, int*, int*, float*, double*, int) [1340]
1.58114s  2.7272ms           (3200 1 1)       (256 1 1)        32        0B        0B  Tesla V100-SXM2         3        48                     -                -  rngSetupStates(unsigned int*, unsigned int*, int*, int*, float*, double*, int) [1352]
1.58931s  2.4179ms           (3200 1 1)       (256 1 1)        32        0B        0B  Tesla V100-SXM2         4        49                     -                -  rngSetupStates(unsigned int*, unsigned int*, int*, int*, float*, double*, int) [1364]
1.59559s         -                    -               -         -         -         -                -         -         -         PC 0xf51211c0   0x7f3cea000000  [Unified Memory CPU page faults]
1.59577s         -                    -               -         -         -         -                -         -         -         PC 0xf51211c0   0x7f3cea400000  [Unified Memory CPU page faults]
1.59588s         -                    -               -         -         -         -                -         -         -         PC 0xf51211c0   0x7f3cea800000  [Unified Memory CPU page faults]
1.59599s         -                    -               -         -         -         -                -         -         -         PC 0xf51211c0   0x7f3ceac00000  [Unified Memory CPU page faults]
1.77544s         -                    -               -         -         -         -                -         -         -         PC 0xd2ce8122   0x7f3cea010000  [Unified Memory CPU page faults]
1.77559s         -                    -               -         -         -         -                -         -         -         PC 0xd2ce8122   0x7f3cea410000  [Unified Memory CPU page faults]
1.77570s         -                    -               -         -         -         -                -         -         -         PC 0xd2ce8122   0x7f3cea810000  [Unified Memory CPU page faults]
1.77581s         -                    -               -         -         -         -                -         -         -         PC 0xd2ce8122   0x7f3ceac10000  [Unified Memory CPU page faults]
1.83953s         -                    -               -         -         -         -                -         -         -         PC 0xdc45d442   0x7f3cea020000  [Unified Memory CPU page faults]
1.84026s         -                    -               -         -         -         -                -         -         -         PC 0xdc45d442   0x7f3cea420000  [Unified Memory CPU page faults]
1.84216s         -                    -               -         -         -         -                -         -         -         PC 0xdc45d442   0x7f3cea820000  [Unified Memory CPU page faults]
1.84230s         -                    -               -         -         -         -                -         -         -         PC 0xdc45d442   0x7f3ceac20000  [Unified Memory CPU page faults]
1.94568s         -                    -               -         -         -         -                -         -         -         PC 0xdc4616c5   0x7f3cea040000  [Unified Memory CPU page faults]
1.94588s         -                    -               -         -         -         -                -         -         -         PC 0xdc4616c5   0x7f3cea440000  [Unified Memory CPU page faults]
1.94604s         -                    -               -         -         -         -                -         -         -         PC 0xdc4616c5   0x7f3cea840000  [Unified Memory CPU page faults]
1.94620s         -                    -               -         -         -         -                -         -         -         PC 0xdc4616c5   0x7f3ceac40000  [Unified Memory CPU page faults]
1.98173s         -                    -               -         -         -         -                -         -         -         PC 0xdc475ca4   0x7f3cea080000  [Unified Memory CPU page faults]
1.98211s         -                    -               -         -         -         -                -         -         -         PC 0xdc475ca4   0x7f3cea480000  [Unified Memory CPU page faults]
1.98242s         -                    -               -         -         -         -                -         -         -         PC 0xdc475ca4   0x7f3cea880000  [Unified Memory CPU page faults]
1.98273s         -                    -               -         -         -         -                -         -         -         PC 0xdc475ca4   0x7f3ceac80000  [Unified Memory CPU page faults]
2.07038s         -                    -               -         -         -         -                -         -         -         PC 0xdc478557   0x7f3cea100000  [Unified Memory CPU page faults]
2.07084s         -                    -               -         -         -         -                -         -         -         PC 0xdc478557   0x7f3cea500000  [Unified Memory CPU page faults]
2.07130s         -                    -               -         -         -         -                -         -         -         PC 0xdc478557   0x7f3cea900000  [Unified Memory CPU page faults]
2.07174s         -                    -               -         -         -         -                -         -         -         PC 0xdc478557   0x7f3cead00000  [Unified Memory CPU page faults]
2.16705s         -                    -               -         -         -         -                -         -         -         PC 0xdc478557   0x7f3cea200000  [Unified Memory CPU page faults]
2.16716s         -                    -               -         -         -         -                -         -         -         PC 0xdc478557   0x7f3cea600000  [Unified Memory CPU page faults]
2.16725s         -                    -               -         -         -         -                -         -         -         PC 0xdc478557   0x7f3ceaa00000  [Unified Memory CPU page faults]
2.16733s         -                    -               -         -         -         -                -         -         -         PC 0xdc478557   0x7f3ceae00000  [Unified Memory CPU page faults]
2.17310s         -                    -               -         -         -         -                -         -         -         PC 0xdc478557   0x7f3cea210000  [Unified Memory CPU page faults]
2.17319s         -                    -               -         -         -         -                -         -         -         PC 0xdc478557   0x7f3cea610000  [Unified Memory CPU page faults]
2.17327s         -                    -               -         -         -         -                -         -         -         PC 0xdc478557   0x7f3ceaa10000  [Unified Memory CPU page faults]
2.17335s         -                    -               -         -         -         -                -         -         -         PC 0xdc478557   0x7f3ceae10000  [Unified Memory CPU page faults]
2.17915s         -                    -               -         -         -         -                -         -         -         PC 0xdc478557   0x7f3cea220000  [Unified Memory CPU page faults]
2.17927s         -                    -               -         -         -         -                -         -         -         PC 0xdc478557   0x7f3cea620000  [Unified Memory CPU page faults]
