==86298== NVPROF is profiling process 86298, command: /home/ubuntu/graalvm-ce-java11-22.1.0/bin/java -jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire/surefirebooter17759498551732731328.jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire 2023-06-03T12-59-12_138-jvmRun1 sure
==86298== Profiling application: /home/ubuntu/graalvm-ce-java11-22.1.0/bin/java -jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire/surefirebooter17759498551732731328.jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire 2023-06-03T12-59-12_138-jvmRun1 sure
==86298== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*           Device   Context    Stream        Unified Memory  Virtual Address  Name
7.22709s  2.7178ms           (3200 1 1)       (256 1 1)        32        0B        0B  Tesla V100-SXM2         1        14                     -                -  rngSetupStates(unsigned int*, unsigned int*, int*, int*, float*, double*, int) [836]
7.23363s         -                    -               -         -         -         -                -         -         -         PC 0x4f6cc1c0   0x7f40a0000000  [Unified Memory CPU page faults]
7.23383s         -                    -               -         -         -         -                -         -         -         PC 0x4f6cc1c0   0x7f4088000000  [Unified Memory CPU page faults]
7.23395s         -                    -               -         -         -         -                -         -         -         PC 0x4f6cc1c0   0x7f4078000000  [Unified Memory CPU page faults]
7.23407s         -                    -               -         -         -         -                -         -         -         PC 0x4f6cc1c0   0x7f4068000000  [Unified Memory CPU page faults]
7.38315s         -                    -               -         -         -         -                -         -         -         PC 0x2b47f5a2   0x7f40a0010000  [Unified Memory CPU page faults]
7.38331s         -                    -               -         -         -         -                -         -         -         PC 0x2b47f5a2   0x7f4088010000  [Unified Memory CPU page faults]
7.38341s         -                    -               -         -         -         -                -         -         -         PC 0x2b47f5a2   0x7f4078010000  [Unified Memory CPU page faults]
7.38349s         -                    -               -         -         -         -                -         -         -         PC 0x2b47f5a2   0x7f4068010000  [Unified Memory CPU page faults]
7.43964s         -                    -               -         -         -         -                -         -         -         PC 0x34c6666e   0x7f40a0020000  [Unified Memory CPU page faults]
7.43982s         -                    -               -         -         -         -                -         -         -         PC 0x34c6666e   0x7f4088020000  [Unified Memory CPU page faults]
7.43993s         -                    -               -         -         -         -                -         -         -         PC 0x34c6666e   0x7f4078020000  [Unified Memory CPU page faults]
7.44003s         -                    -               -         -         -         -                -         -         -         PC 0x34c6666e   0x7f4068020000  [Unified Memory CPU page faults]
7.50127s         -                    -               -         -         -         -                -         -         -         PC 0x34c76c24   0x7f40a0040000  [Unified Memory CPU page faults]
7.50205s         -                    -               -         -         -         -                -         -         -         PC 0x34c76c24   0x7f4088040000  [Unified Memory CPU page faults]
7.50224s         -                    -               -         -         -         -                -         -         -         PC 0x34c76c24   0x7f4078040000  [Unified Memory CPU page faults]
7.50241s         -                    -               -         -         -         -                -         -         -         PC 0x34c76c24   0x7f4068040000  [Unified Memory CPU page faults]
7.55253s         -                    -               -         -         -         -                -         -         -         PC 0x34c76c24   0x7f40a0080000  [Unified Memory CPU page faults]
7.55286s         -                    -               -         -         -         -                -         -         -         PC 0x34c76c24   0x7f4088080000  [Unified Memory CPU page faults]
7.55310s         -                    -               -         -         -         -                -         -         -         PC 0x34c76c24   0x7f4078080000  [Unified Memory CPU page faults]
7.55334s         -                    -               -         -         -         -                -         -         -         PC 0x34c76c24   0x7f4068080000  [Unified Memory CPU page faults]
7.58723s         -                    -               -         -         -         -                -         -         -         PC 0x34c76c24   0x7f40a0100000  [Unified Memory CPU page faults]
7.58768s         -                    -               -         -         -         -                -         -         -         PC 0x34c76c24   0x7f4088100000  [Unified Memory CPU page faults]
7.58811s         -                    -               -         -         -         -                -         -         -         PC 0x34c76c24   0x7f4078100000  [Unified Memory CPU page faults]
7.58860s         -                    -               -         -         -         -                -         -         -         PC 0x34c76c24   0x7f4068100000  [Unified Memory CPU page faults]
7.65129s         -                    -               -         -         -         -                -         -         -         PC 0x34c81dd7   0x7f40a0200000  [Unified Memory CPU page faults]
7.65137s         -                    -               -         -         -         -                -         -         -         PC 0x34c81dd7   0x7f4088200000  [Unified Memory CPU page faults]
7.65141s         -                    -               -         -         -         -                -         -         -         PC 0x34c81dd7   0x7f4078200000  [Unified Memory CPU page faults]
7.65146s         -                    -               -         -         -         -                -         -         -         PC 0x34c81dd7   0x7f4068200000  [Unified Memory CPU page faults]
7.65449s         -                    -               -         -         -         -                -         -         -         PC 0x34c81dd7   0x7f40a0210000  [Unified Memory CPU page faults]
7.65455s         -                    -               -         -         -         -                -         -         -         PC 0x34c81dd7   0x7f4088210000  [Unified Memory CPU page faults]
7.65459s         -                    -               -         -         -         -                -         -         -         PC 0x34c81dd7   0x7f4078210000  [Unified Memory CPU page faults]
7.65464s         -                    -               -         -         -         -                -         -         -         PC 0x34c81dd7   0x7f4068210000  [Unified Memory CPU page faults]
7.65769s         -                    -               -         -         -         -                -         -         -         PC 0x34c81dd7   0x7f40a0220000  [Unified Memory CPU page faults]
7.65777s         -                    -               -         -         -         -                -         -         -         PC 0x34c81dd7   0x7f4088220000  [Unified Memory CPU page faults]
7.65784s         -                    -               -         -         -         -                -         -         -         PC 0x34c81dd7   0x7f4078220000  [Unified Memory CPU page faults]
7.65791s         -                    -               -         -         -         -                -         -         -         PC 0x34c81dd7   0x7f4068220000  [Unified Memory CPU page faults]
7.66396s         -                    -               -         -         -         -                -         -         -         PC 0x34c81dd7   0x7f40a0240000  [Unified Memory CPU page faults]
7.66414s         -                    -               -         -         -         -                -         -         -         PC 0x34c81dd7   0x7f4088240000  [Unified Memory CPU page faults]
7.66429s         -                    -               -         -         -         -                -         -         -         PC 0x34c81dd7   0x7f4078240000  [Unified Memory CPU page faults]
7.66440s         -                    -               -         -         -         -                -         -         -         PC 0x34c81dd7   0x7f4068240000  [Unified Memory CPU page faults]
7.67643s         -                    -               -         -         -         -                -         -         -         PC 0x34c81dd7   0x7f40a0280000  [Unified Memory CPU page faults]
7.67666s         -                    -               -         -         -         -                -         -         -         PC 0x34c81dd7   0x7f4088280000  [Unified Memory CPU page faults]
7.67687s         -                    -               -         -         -         -                -         -         -         PC 0x34c81dd7   0x7f4078280000  [Unified Memory CPU page faults]
7.67708s         -                    -               -         -         -         -                -         -         -         PC 0x34c81dd7   0x7f4068280000  [Unified Memory CPU page faults]
7.70109s         -                    -               -         -         -         -                -         -         -         PC 0x34c81dd7   0x7f40a0300000  [Unified Memory CPU page faults]
7.70151s         -                    -               -         -         -         -                -         -         -         PC 0x34c81dd7   0x7f4088300000  [Unified Memory CPU page faults]
7.70191s         -                    -               -         -         -         -                -         -         -         PC 0x34c81dd7   0x7f4078300000  [Unified Memory CPU page faults]
7.70232s         -                    -               -         -         -         -                -         -         -         PC 0x34c81dd7   0x7f4068300000  [Unified Memory CPU page faults]
7.75039s         -                    -               -         -         -         -                -         -         -         PC 0x34c81dd7   0x7f40a0400000  [Unified Memory CPU page faults]
7.75044s         -                    -               -         -         -         -                -         -         -         PC 0x34c81dd7   0x7f4088400000  [Unified Memory CPU page faults]
7.75049s         -                    -               -         -         -         -                -         -         -         PC 0x34c81dd7   0x7f4078400000  [Unified Memory CPU page faults]
7.75054s         -                    -               -         -         -         -                -         -         -         PC 0x34c81dd7   0x7f4068400000  [Unified Memory CPU page faults]
7.75358s         -                    -               -         -         -         -                -         -         -         PC 0x34c81dd7   0x7f40a0410000  [Unified Memory CPU page faults]
7.75363s         -                    -               -         -         -         -                -         -         -         PC 0x34c81dd7   0x7f4088410000  [Unified Memory CPU page faults]
7.75367s         -                    -               -         -         -         -                -         -         -         PC 0x34c81dd7   0x7f4078410000  [Unified Memory CPU page faults]
7.75371s         -                    -               -         -         -         -                -         -         -         PC 0x34c81dd7   0x7f4068410000  [Unified Memory CPU page faults]
