==134014== NVPROF is profiling process 134014, command: /home/ubuntu/graalvm-ce-java11-22.1.0/bin/java -jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire/surefirebooter14936160303446436135.jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire 2023-06-03T13-57-34_178-jvmRun1 sure
==134014== Profiling application: /home/ubuntu/graalvm-ce-java11-22.1.0/bin/java -jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire/surefirebooter14936160303446436135.jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire 2023-06-03T13-57-34_178-jvmRun1 sure
==134014== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*           Device   Context    Stream        Unified Memory  Virtual Address  Name
1.31242s         -                    -               -         -         -         -                -         -         -         PC 0x28c7bb24   0x7fa8a6480000  [Unified Memory CPU page faults]
1.31263s         -                    -               -         -         -         -                -         -         -         PC 0x28c7bb24   0x7fa8a6680000  [Unified Memory CPU page faults]
1.34949s         -                    -               -         -         -         -                -         -         -         PC 0x28c7bb24   0x7fa8a6100000  [Unified Memory CPU page faults]
1.34991s         -                    -               -         -         -         -                -         -         -         PC 0x28c7bb24   0x7fa8a6300000  [Unified Memory CPU page faults]
1.35032s         -                    -               -         -         -         -                -         -         -         PC 0x28c7bb24   0x7fa8a6500000  [Unified Memory CPU page faults]
1.35072s         -                    -               -         -         -         -                -         -         -         PC 0x28c7bb24   0x7fa8a6700000  [Unified Memory CPU page faults]
1.43267s  233.41us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7fa8a6000000  [Unified Memory Memcpy HtoD]
1.43346s  209.44us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7fa8a6200000  [Unified Memory Memcpy HtoD]
1.43415s  211.71us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7fa8a6400000  [Unified Memory Memcpy HtoD]
1.43483s  214.18us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7fa8a6600000  [Unified Memory Memcpy HtoD]
1.43529s  511.51ms           (3200 1 1)       (256 1 1)        31  2.0000KB        0B  Tesla V100-SXM2         1        22                     -                -  MonteCarloOneBlockPerOption(unsigned int*, unsigned int*, int*, int*, float*, double*, float*, float*, float*, float*, float*, float*, int, int) [886]
1.43886s         -                    -               -         -         -         -                -         -         -         PC 0x28c895d7   0x7fa898800000  [Unified Memory CPU page faults]
1.43901s         -                    -               -         -         -         -                -         -         -         PC 0x28c895d7   0x7fa898a00000  [Unified Memory CPU page faults]
1.43907s         -                    -               -         -         -         -                -         -         -         PC 0x28c895d7   0x7fa898c00000  [Unified Memory CPU page faults]
1.43913s         -                    -               -         -         -         -                -         -         -         PC 0x28c895d7   0x7fa898e00000  [Unified Memory CPU page faults]
1.44710s         -                    -               -         -         -         -                -         -         -         PC 0x28c895d7   0x7fa898810000  [Unified Memory CPU page faults]
1.44717s         -                    -               -         -         -         -                -         -         -         PC 0x28c895d7   0x7fa898a10000  [Unified Memory CPU page faults]
1.44721s         -                    -               -         -         -         -                -         -         -         PC 0x28c895d7   0x7fa898c10000  [Unified Memory CPU page faults]
1.44725s         -                    -               -         -         -         -                -         -         -         PC 0x28c895d7   0x7fa898e10000  [Unified Memory CPU page faults]
1.45132s         -                    -               -         -         -         -                -         -         -         PC 0x28c895d7   0x7fa898820000  [Unified Memory CPU page faults]
1.45140s         -                    -               -         -         -         -                -         -         -         PC 0x28c895d7   0x7fa898a20000  [Unified Memory CPU page faults]
1.45147s         -                    -               -         -         -         -                -         -         -         PC 0x28c895d7   0x7fa898c20000  [Unified Memory CPU page faults]
1.45154s         -                    -               -         -         -         -                -         -         -         PC 0x28c895d7   0x7fa898e20000  [Unified Memory CPU page faults]
1.45968s         -                    -               -         -         -         -                -         -         -         PC 0x28c895d7   0x7fa898840000  [Unified Memory CPU page faults]
1.45981s         -                    -               -         -         -         -                -         -         -         PC 0x28c895d7   0x7fa898a40000  [Unified Memory CPU page faults]
1.45992s         -                    -               -         -         -         -                -         -         -         PC 0x28c895d7   0x7fa898c40000  [Unified Memory CPU page faults]
1.46003s         -                    -               -         -         -         -                -         -         -         PC 0x28c895d7   0x7fa898e40000  [Unified Memory CPU page faults]
1.47622s         -                    -               -         -         -         -                -         -         -         PC 0x28c895d7   0x7fa898880000  [Unified Memory CPU page faults]
1.47645s         -                    -               -         -         -         -                -         -         -         PC 0x28c895d7   0x7fa898a80000  [Unified Memory CPU page faults]
1.47665s         -                    -               -         -         -         -                -         -         -         PC 0x28c895d7   0x7fa898c80000  [Unified Memory CPU page faults]
1.47686s         -                    -               -         -         -         -                -         -         -         PC 0x28c895d7   0x7fa898e80000  [Unified Memory CPU page faults]
1.51498s         -                    -               -         -         -         -                -         -         -         PC 0x28c895d7   0x7fa898900000  [Unified Memory CPU page faults]
1.51541s         -                    -               -         -         -         -                -         -         -         PC 0x28c895d7   0x7fa898b00000  [Unified Memory CPU page faults]
1.51580s         -                    -               -         -         -         -                -         -         -         PC 0x28c895d7   0x7fa898d00000  [Unified Memory CPU page faults]
1.51620s         -                    -               -         -         -         -                -         -         -         PC 0x28c895d7   0x7fa898f00000  [Unified Memory CPU page faults]
1.58242s  213.09us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7fa898800000  [Unified Memory Memcpy HtoD]
1.58346s  205.28us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7fa898a00000  [Unified Memory Memcpy HtoD]
1.58414s  198.82us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7fa898c00000  [Unified Memory Memcpy HtoD]
1.58480s  203.39us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7fa898e00000  [Unified Memory Memcpy HtoD]
1.58638s  513.52ms           (3200 1 1)       (256 1 1)        31  2.0000KB        0B  Tesla V100-SXM2         2        23                     -                -  MonteCarloOneBlockPerOption(unsigned int*, unsigned int*, int*, int*, float*, double*, float*, float*, float*, float*, float*, float*, int, int) [898]
1.94781s  188.13us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7fa8a6800000  [Unified Memory Memcpy DtoH]
1.94905s  183.71us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7fa8a6a00000  [Unified Memory Memcpy DtoH]
2.10127s  200.51us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7fa899000000  [Unified Memory Memcpy DtoH]
2.10276s  178.05us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7fa899200000  [Unified Memory Memcpy DtoH]

Regs: Number of registers used per CUDA thread. This number includes registers used internally by the CUDA driver and/or tools and can be more than what the compiler shows.
SSMem: Static shared memory allocated per CUDA block.
DSMem: Dynamic shared memory allocated per CUDA block.
