==44208== NVPROF is profiling process 44208, command: /home/ubuntu/graalvm-ce-java11-22.1.0/bin/java -jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire/surefirebooter2632458524439464658.jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire 2023-06-05T11-37-32_095-jvmRun1 suref
==44208== Profiling application: /home/ubuntu/graalvm-ce-java11-22.1.0/bin/java -jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire/surefirebooter2632458524439464658.jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire 2023-06-05T11-37-32_095-jvmRun1 suref
==44208== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*           Device   Context    Stream        Unified Memory  Virtual Address  Name
6.46998s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be4820000  [Unified Memory CPU page faults]
6.47008s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be0820000  [Unified Memory CPU page faults]
6.47621s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1bf4840000  [Unified Memory CPU page faults]
6.47639s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be8840000  [Unified Memory CPU page faults]
6.47656s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be4840000  [Unified Memory CPU page faults]
6.47673s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be0840000  [Unified Memory CPU page faults]
6.48899s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1bf4880000  [Unified Memory CPU page faults]
6.48928s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be8880000  [Unified Memory CPU page faults]
6.48954s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be4880000  [Unified Memory CPU page faults]
6.48981s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be0880000  [Unified Memory CPU page faults]
6.51416s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1bf4900000  [Unified Memory CPU page faults]
6.51464s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be8900000  [Unified Memory CPU page faults]
6.51510s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be4900000  [Unified Memory CPU page faults]
6.51556s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be0900000  [Unified Memory CPU page faults]
6.56427s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1bf4a00000  [Unified Memory CPU page faults]
6.56438s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be8a00000  [Unified Memory CPU page faults]
6.56448s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be4a00000  [Unified Memory CPU page faults]
6.56457s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be0a00000  [Unified Memory CPU page faults]
6.56767s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1bf4a10000  [Unified Memory CPU page faults]
6.56777s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be8a10000  [Unified Memory CPU page faults]
6.56786s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be4a10000  [Unified Memory CPU page faults]
6.56794s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be0a10000  [Unified Memory CPU page faults]
6.57105s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1bf4a20000  [Unified Memory CPU page faults]
6.57118s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be8a20000  [Unified Memory CPU page faults]
6.57129s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be4a20000  [Unified Memory CPU page faults]
6.57139s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be0a20000  [Unified Memory CPU page faults]
6.57755s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1bf4a40000  [Unified Memory CPU page faults]
6.57774s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be8a40000  [Unified Memory CPU page faults]
6.57790s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be4a40000  [Unified Memory CPU page faults]
6.57805s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be0a40000  [Unified Memory CPU page faults]
6.59029s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1bf4a80000  [Unified Memory CPU page faults]
6.59056s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be8a80000  [Unified Memory CPU page faults]
6.59083s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be4a80000  [Unified Memory CPU page faults]
6.59109s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be0a80000  [Unified Memory CPU page faults]
6.61552s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1bf4b00000  [Unified Memory CPU page faults]
6.61600s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be8b00000  [Unified Memory CPU page faults]
6.61646s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be4b00000  [Unified Memory CPU page faults]
6.61691s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be0b00000  [Unified Memory CPU page faults]
6.66602s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1bf4c00000  [Unified Memory CPU page faults]
6.66613s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be8c00000  [Unified Memory CPU page faults]
6.66621s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be4c00000  [Unified Memory CPU page faults]
6.66630s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be0c00000  [Unified Memory CPU page faults]
6.66941s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1bf4c10000  [Unified Memory CPU page faults]
6.66951s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be8c10000  [Unified Memory CPU page faults]
6.66959s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be4c10000  [Unified Memory CPU page faults]
6.66968s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be0c10000  [Unified Memory CPU page faults]
6.67279s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1bf4c20000  [Unified Memory CPU page faults]
6.67291s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be8c20000  [Unified Memory CPU page faults]
6.67302s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be4c20000  [Unified Memory CPU page faults]
6.67312s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be0c20000  [Unified Memory CPU page faults]
6.67926s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1bf4c40000  [Unified Memory CPU page faults]
6.67944s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be8c40000  [Unified Memory CPU page faults]
6.67959s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be4c40000  [Unified Memory CPU page faults]
6.67975s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be0c40000  [Unified Memory CPU page faults]
6.69195s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1bf4c80000  [Unified Memory CPU page faults]
6.69222s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be8c80000  [Unified Memory CPU page faults]
6.69249s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be4c80000  [Unified Memory CPU page faults]
