==81985== NVPROF is profiling process 81985, command: /home/ubuntu/graalvm-ce-java11-22.1.0/bin/java -jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire/surefirebooter14034701874956879375.jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire 2023-06-03T12-55-14_423-jvmRun1 sure
==81985== Profiling application: /home/ubuntu/graalvm-ce-java11-22.1.0/bin/java -jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire/surefirebooter14034701874956879375.jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire 2023-06-03T12-55-14_423-jvmRun1 sure
==81985== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*           Device   Context    Stream        Unified Memory  Virtual Address  Name
918.49ms  5.7519ms           (3200 1 1)       (256 1 1)        32        0B        0B  Tesla V100-SXM2         1        22                     -                -  rngSetupStates(unsigned int*, unsigned int*, int*, int*, float*, double*, int) [858]
918.58ms  495.27us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fb22a0c9000  [Unified Memory GPU page faults]
919.08ms  258.92us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fb22a129000  [Unified Memory GPU page faults]
919.40ms  170.72us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fb22a1b1000  [Unified Memory GPU page faults]
919.44ms  447.62us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fb22a1f9000  [Unified Memory GPU page faults]
919.89ms  102.24us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7fb22a071000  [Unified Memory GPU page faults]
920.09ms  129.15us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7fb22a280000  [Unified Memory GPU page faults]
920.16ms  366.63us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fb22a2d5000  [Unified Memory GPU page faults]
920.66ms  58.656us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7fb22a402000  [Unified Memory GPU page faults]
920.73ms  100.61us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7fb22a412000  [Unified Memory GPU page faults]
920.83ms  132.90us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    13   0x7fb22a52b000  [Unified Memory GPU page faults]
920.96ms  306.98us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fb236d08000  [Unified Memory GPU page faults]
920.97ms  350.05us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     8   0x7fb22a60a000  [Unified Memory GPU page faults]
921.22ms  5.8395ms           (3200 1 1)       (256 1 1)        32        0B        0B  Tesla V100-SXM2         2        23                     -                -  rngSetupStates(unsigned int*, unsigned int*, int*, int*, float*, double*, int) [864]
921.31ms  479.24us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    13   0x7fb2260ca000  [Unified Memory GPU page faults]
921.32ms  24.768us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fb22a610000  [Unified Memory GPU page faults]
921.34ms  34.561us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    28   0x7fb22a684000  [Unified Memory GPU page faults]
921.37ms  43.264us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fb237a9b000  [Unified Memory GPU page faults]
921.41ms  36.161us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     8   0x7fb22a642000  [Unified Memory GPU page faults]
921.45ms  53.760us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7fb22a691000  [Unified Memory GPU page faults]
921.51ms  100.03us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7fb22a6c7000  [Unified Memory GPU page faults]
921.60ms  73.025us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7fb22a715000  [Unified Memory GPU page faults]
921.67ms  40.353us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     8   0x7fb22a81d000  [Unified Memory GPU page faults]
921.70ms  39.105us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     8   0x7fb22a836000  [Unified Memory GPU page faults]
921.74ms  49.536us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7fb22a844000  [Unified Memory GPU page faults]
921.79ms  45.025us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fb22a881000  [Unified Memory GPU page faults]
921.79ms  271.91us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fb228a28000  [Unified Memory GPU page faults]
