==29371== NVPROF is profiling process 29371, command: /home/ubuntu/graalvm-ce-java11-22.1.0/bin/java -jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire/surefirebooter6937650041482487631.jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire 2023-06-05T11-20-26_963-jvmRun1 suref
==29371== Profiling application: /home/ubuntu/graalvm-ce-java11-22.1.0/bin/java -jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire/surefirebooter6937650041482487631.jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire 2023-06-05T11-20-26_963-jvmRun1 suref
==29371== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*           Device   Context    Stream        Unified Memory  Virtual Address  Name
1.65728s  157.76us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7f75e60cd000  [Unified Memory GPU page faults]
1.65729s  19.744us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f75eee74000  [Unified Memory GPU page faults]
1.65732s  47.104us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f75eee45000  [Unified Memory GPU page faults]
1.65736s  42.975us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     3   0x7f75eeed1000  [Unified Memory GPU page faults]
1.65744s  33.663us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    14   0x7f75e80a2000  [Unified Memory GPU page faults]
1.65747s  164.32us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7f75eef00000  [Unified Memory GPU page faults]
1.65748s  60.032us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7f75e8070000  [Unified Memory GPU page faults]
1.65754s  333.28us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7f75e6029000  [Unified Memory GPU page faults]
1.65763s  313.57us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7f75ec300000  [Unified Memory GPU page faults]
1.65770s  268.58us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7f75ec301000  [Unified Memory GPU page faults]
1.65792s  187.36us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f75e8140000  [Unified Memory GPU page faults]
1.65820s  92.160us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7f75e8488000  [Unified Memory GPU page faults]
1.65830s  226.30us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7f75e6202000  [Unified Memory GPU page faults]
1.65853s  434.72us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7f75e6142000  [Unified Memory GPU page faults]
1.65896s  204.96us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7f75e6210000  [Unified Memory GPU page faults]
1.65897s  243.30us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7f75e6210000  [Unified Memory GPU page faults]
1.65921s  27.456us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f75e8648000  [Unified Memory GPU page faults]
1.65924s  41.952us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7f75e6283000  [Unified Memory GPU page faults]
1.65925s  61.056us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    28   0x7f75e8629000  [Unified Memory GPU page faults]
1.65932s  25.888us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    14   0x7f75e8651000  [Unified Memory GPU page faults]
1.65932s  7.8789ms           (3200 1 1)       (256 1 1)        32        0B        0B  Tesla V100-SXM2         3        48                     -                -  rngSetupStates(unsigned int*, unsigned int*, int*, int*, float*, double*, int) [1334]
1.65934s  39.648us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f75e8601000  [Unified Memory GPU page faults]
1.65938s  67.871us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f75e8611000  [Unified Memory GPU page faults]
1.65941s  537.54us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    13   0x7f75d60c9000  [Unified Memory GPU page faults]
1.65945s  91.616us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    14   0x7f75e8703000  [Unified Memory GPU page faults]
1.65954s  113.54us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7f75e6300000  [Unified Memory GPU page faults]
1.65964s  82.752us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7f75e6241000  [Unified Memory GPU page faults]
1.65972s  48.768us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f75e8881000  [Unified Memory GPU page faults]
1.65982s  109.60us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    14   0x7f75e8901000  [Unified Memory GPU page faults]
1.65993s  36.416us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    10   0x7f75e881a000  [Unified Memory GPU page faults]
1.65995s  265.54us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7f75de828000  [Unified Memory GPU page faults]
1.65996s  30.528us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7f75eae12000  [Unified Memory GPU page faults]
1.65999s  28.288us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f75e8a5c000  [Unified Memory GPU page faults]
1.66002s  148.90us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7f75e6425000  [Unified Memory GPU page faults]
