==37646== NVPROF is profiling process 37646, command: /home/ubuntu/graalvm-ce-java11-22.1.0/bin/java -jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire/surefirebooter723768696273518008.jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire 2023-06-05T11-28-05_738-jvmRun1 surefi
==37646== Profiling application: /home/ubuntu/graalvm-ce-java11-22.1.0/bin/java -jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire/surefirebooter723768696273518008.jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire 2023-06-05T11-28-05_738-jvmRun1 surefi
==37646== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*           Device   Context    Stream        Unified Memory  Virtual Address  Name
2.47893s  38.944us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    14   0x7f1a0e802000  [Unified Memory GPU page faults]
2.47897s  34.943us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7f1a10205000  [Unified Memory GPU page faults]
2.47901s  37.824us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f1a0ea19000  [Unified Memory GPU page faults]
2.47904s  204.89us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     8   0x7f1a0ea03000  [Unified Memory GPU page faults]
2.47925s  257.12us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    14   0x7f1a0ea8c000  [Unified Memory GPU page faults]
2.47949s  6.9958ms           (3200 1 1)       (256 1 1)        32        0B        0B  Tesla V100-SXM2         3        48                     -                -  rngSetupStates(unsigned int*, unsigned int*, int*, int*, float*, double*, int) [1334]
2.47950s  306.78us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    14   0x7f1a0eb15000  [Unified Memory GPU page faults]
2.47960s  518.55us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7f19f80c8000  [Unified Memory GPU page faults]
2.47981s  206.88us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f1a0ec0e000  [Unified Memory GPU page faults]
2.47983s  417.98us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f1a0ec08000  [Unified Memory GPU page faults]
2.48012s  284.89us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     3   0x7f19fa828000  [Unified Memory GPU page faults]
2.48024s  401.05us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    11   0x7f1a0ec90000  [Unified Memory GPU page faults]
2.48045s  341.66us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7f19f8141000  [Unified Memory GPU page faults]
2.48074s  78.271us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f1a0ee07000  [Unified Memory GPU page faults]
2.48079s  248.38us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f19fa840000  [Unified Memory GPU page faults]
