==12536== NVPROF is profiling process 12536, command: /home/ubuntu/graalvm-ce-java11-22.1.0/bin/java -jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire/surefirebooter3587325474376094769.jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire 2023-06-05T11-11-10_420-jvmRun1 suref
==12536== Profiling application: /home/ubuntu/graalvm-ce-java11-22.1.0/bin/java -jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire/surefirebooter3587325474376094769.jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire 2023-06-05T11-11-10_420-jvmRun1 suref
==12536== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*           Device   Context    Stream        Unified Memory  Virtual Address  Name
1.32014s  221.98us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    14   0x7fafce069000  [Unified Memory GPU page faults]
1.32036s  220.47us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7fafd0815000  [Unified Memory GPU page faults]
1.32058s  32.703us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fafd142a000  [Unified Memory GPU page faults]
1.32062s  58.559us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fafce25d000  [Unified Memory GPU page faults]
1.32063s  7.1827ms           (3200 1 1)       (256 1 1)        32        0B        0B  Tesla V100-SXM2         3        48                     -                -  rngSetupStates(unsigned int*, unsigned int*, int*, int*, float*, double*, int) [1334]
1.32065s  381.17us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7fafce24f000  [Unified Memory GPU page faults]
1.32074s  542.16us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fafbe0c8000  [Unified Memory GPU page faults]
1.32119s  326.87us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fafce363000  [Unified Memory GPU page faults]
1.32120s  497.75us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fafce376000  [Unified Memory GPU page faults]
1.32129s  1.1236ms                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7fafc6828000  [Unified Memory GPU page faults]
1.32169s  275.23us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7fafce408000  [Unified Memory GPU page faults]
1.32197s  63.230us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fafd1604000  [Unified Memory GPU page faults]
1.32204s  28.607us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7fafce629000  [Unified Memory GPU page faults]
1.32206s  66.975us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7fafce65b000  [Unified Memory GPU page faults]
1.32213s  25.055us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    14   0x7fafce687000  [Unified Memory GPU page faults]
1.32216s  54.399us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7fafce60d000  [Unified Memory GPU page faults]
1.32225s  145.76us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    14   0x7fafce70f000  [Unified Memory GPU page faults]
1.32239s  110.08us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    14   0x7fafce617000  [Unified Memory GPU page faults]
1.32242s  165.85us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7fafbe064000  [Unified Memory GPU page faults]
1.32250s  69.534us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7fafce80a000  [Unified Memory GPU page faults]
1.32257s  61.375us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fafce86b000  [Unified Memory GPU page faults]
1.32259s  203.80us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7fafc6814000  [Unified Memory GPU page faults]
1.32263s  82.813us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    14   0x7fafce90c000  [Unified Memory GPU page faults]
1.32283s  185.40us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fafbe147000  [Unified Memory GPU page faults]
1.32285s  86.686us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7fafcea1a000  [Unified Memory GPU page faults]
1.32289s  564.69us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fafbe193000  [Unified Memory GPU page faults]
1.32294s  238.65us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7fafcea01000  [Unified Memory GPU page faults]
1.32297s  450.84us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7fafcea82000  [Unified Memory GPU page faults]
1.32317s  5.9287ms           (3200 1 1)       (256 1 1)        32        0B        0B  Tesla V100-SXM2         4        49                     -                -  rngSetupStates(unsigned int*, unsigned int*, int*, int*, float*, double*, int) [1340]
1.32326s  489.78us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    13   0x7fafba0c9000  [Unified Memory GPU page faults]
1.32342s  173.82us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7fafd0a41000  [Unified Memory GPU page faults]
1.32345s  44.415us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     6   0x7fafbe240000  [Unified Memory GPU page faults]
1.32352s  81.886us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7fafc60a2000  [Unified Memory GPU page faults]
1.32359s  89.917us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     8   0x7fafcec27000  [Unified Memory GPU page faults]
1.32361s  179.13us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7fafbe281000  [Unified Memory GPU page faults]
1.32368s  104.00us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7fafcec0b000  [Unified Memory GPU page faults]
1.32375s  304.44us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fafbc828000  [Unified Memory GPU page faults]
