==80815== NVPROF is profiling process 80815, command: /home/ubuntu/graalvm-ce-java11-22.1.0/bin/java -jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire/surefirebooter17240167772811120719.jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire 2023-06-03T12-54-34_877-jvmRun1 sure
==80815== Profiling application: /home/ubuntu/graalvm-ce-java11-22.1.0/bin/java -jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire/surefirebooter17240167772811120719.jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire 2023-06-03T12-54-34_877-jvmRun1 sure
==80815== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*           Device   Context    Stream        Unified Memory  Virtual Address  Name
668.80ms  6.5721ms           (3200 1 1)       (256 1 1)        32        0B        0B  Tesla V100-SXM2         1        14                     -                -  rngSetupStates(unsigned int*, unsigned int*, int*, int*, float*, double*, int) [830]
668.90ms  545.09us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7f26620ca000  [Unified Memory GPU page faults]
669.45ms  263.72us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f2660051000  [Unified Memory GPU page faults]
669.79ms  172.29us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7f2662292000  [Unified Memory GPU page faults]
669.96ms  244.93us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7f2660110000  [Unified Memory GPU page faults]
670.21ms  66.208us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    10   0x7f26620bc000  [Unified Memory GPU page faults]
670.27ms  231.04us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7f2660033000  [Unified Memory GPU page faults]
670.50ms  48.801us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7f266e643000  [Unified Memory GPU page faults]
670.55ms  103.65us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7f26600f3000  [Unified Memory GPU page faults]
670.65ms  146.56us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7f266ee41000  [Unified Memory GPU page faults]
670.69ms  131.78us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7f266ee47000  [Unified Memory GPU page faults]
670.88ms  166.05us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7f2662348000  [Unified Memory GPU page faults]
671.05ms  192.96us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7f2660141000  [Unified Memory GPU page faults]
671.07ms  211.40us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7f2660161000  [Unified Memory GPU page faults]
671.36ms  37.344us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f2662410000  [Unified Memory GPU page faults]
671.41ms  64.033us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    14   0x7f266245e000  [Unified Memory GPU page faults]
671.47ms  58.817us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    14   0x7f2662499000  [Unified Memory GPU page faults]
671.52ms  203.65us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f26624f3000  [Unified Memory GPU page faults]
671.73ms  340.80us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f2660200000  [Unified Memory GPU page faults]
672.07ms  89.473us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7f2660286000  [Unified Memory GPU page faults]
672.16ms  72.321us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    14   0x7f2662600000  [Unified Memory GPU page faults]
672.31ms  118.31us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f2662706000  [Unified Memory GPU page faults]
672.42ms  91.265us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7f266030a000  [Unified Memory GPU page faults]
672.51ms  49.152us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f2662853000  [Unified Memory GPU page faults]
672.57ms  43.648us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7f2662885000  [Unified Memory GPU page faults]
672.61ms  18.528us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     3   0x7f266288b000  [Unified Memory GPU page faults]
672.64ms  82.561us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f2662903000  [Unified Memory GPU page faults]
672.72ms  37.281us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    14   0x7f266285f000  [Unified Memory GPU page faults]
672.86ms  56.897us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7f2662a07000  [Unified Memory GPU page faults]
672.92ms  203.20us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7f2660400000  [Unified Memory GPU page faults]
