==20662== NVPROF is profiling process 20662, command: /home/ubuntu/graalvm-ce-java11-22.1.0/bin/java -jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire/surefirebooter2280948003138527537.jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire 2023-06-05T11-15-20_153-jvmRun1 suref
==20662== Profiling application: /home/ubuntu/graalvm-ce-java11-22.1.0/bin/java -jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire/surefirebooter2280948003138527537.jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire 2023-06-05T11-15-20_153-jvmRun1 suref
==20662== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*           Device   Context    Stream        Unified Memory  Virtual Address  Name
1.42126s  2.4560ms           (3200 1 1)       (256 1 1)        32        0B        0B  Tesla V100-SXM2         1        46                     -                -  rngSetupStates(unsigned int*, unsigned int*, int*, int*, float*, double*, int) [1328]
1.42596s  2.3542ms           (3200 1 1)       (256 1 1)        32        0B        0B  Tesla V100-SXM2         2        47                     -                -  rngSetupStates(unsigned int*, unsigned int*, int*, int*, float*, double*, int) [1340]
1.42851s  2.7276ms           (3200 1 1)       (256 1 1)        32        0B        0B  Tesla V100-SXM2         3        48                     -                -  rngSetupStates(unsigned int*, unsigned int*, int*, int*, float*, double*, int) [1352]
1.43443s  2.4845ms           (3200 1 1)       (256 1 1)        32        0B        0B  Tesla V100-SXM2         4        49                     -                -  rngSetupStates(unsigned int*, unsigned int*, int*, int*, float*, double*, int) [1364]
1.43913s         -                    -               -         -         -         -                -         -         -         PC 0x156191c0   0x7f1e1a000000  [Unified Memory CPU page faults]
1.43936s         -                    -               -         -         -         -                -         -         -         PC 0x156191c0   0x7f1e1a100000  [Unified Memory CPU page faults]
1.43994s         -                    -               -         -         -         -                -         -         -         PC 0x156191c0   0x7f1e1a200000  [Unified Memory CPU page faults]
1.44004s         -                    -               -         -         -         -                -         -         -         PC 0x156191c0   0x7f1e1a300000  [Unified Memory CPU page faults]
1.62126s         -                    -               -         -         -         -                -         -         -         PC 0xf3156fc2   0x7f1e1a010000  [Unified Memory CPU page faults]
1.62139s         -                    -               -         -         -         -                -         -         -         PC 0xf3156fc2   0x7f1e1a110000  [Unified Memory CPU page faults]
1.62147s         -                    -               -         -         -         -                -         -         -         PC 0xf3156fc2   0x7f1e1a210000  [Unified Memory CPU page faults]
1.62153s         -                    -               -         -         -         -                -         -         -         PC 0xf3156fc2   0x7f1e1a310000  [Unified Memory CPU page faults]
1.68907s         -                    -               -         -         -         -                -         -         -         PC 0xfc8a295e   0x7f1e1a020000  [Unified Memory CPU page faults]
1.68922s         -                    -               -         -         -         -                -         -         -         PC 0xfc8a295e   0x7f1e1a120000  [Unified Memory CPU page faults]
1.68933s         -                    -               -         -         -         -                -         -         -         PC 0xfc8a295e   0x7f1e1a220000  [Unified Memory CPU page faults]
1.68944s         -                    -               -         -         -         -                -         -         -         PC 0xfc8a295e   0x7f1e1a320000  [Unified Memory CPU page faults]
1.77585s         -                    -               -         -         -         -                -         -         -         PC 0xfc8b4524   0x7f1e1a040000  [Unified Memory CPU page faults]
1.77603s         -                    -               -         -         -         -                -         -         -         PC 0xfc8b4524   0x7f1e1a140000  [Unified Memory CPU page faults]
1.77623s         -                    -               -         -         -         -                -         -         -         PC 0xfc8b4524   0x7f1e1a240000  [Unified Memory CPU page faults]
1.77638s         -                    -               -         -         -         -                -         -         -         PC 0xfc8b4524   0x7f1e1a340000  [Unified Memory CPU page faults]
1.82223s         -                    -               -         -         -         -                -         -         -         PC 0xfc8b4524   0x7f1e1a080000  [Unified Memory CPU page faults]
