==129382== NVPROF is profiling process 129382, command: /home/ubuntu/graalvm-ce-java11-22.1.0/bin/java -jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire/surefirebooter18327699288884216753.jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire 2023-06-03T13-51-45_598-jvmRun1 sure
==129382== Profiling application: /home/ubuntu/graalvm-ce-java11-22.1.0/bin/java -jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire/surefirebooter18327699288884216753.jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire 2023-06-03T13-51-45_598-jvmRun1 sure
==129382== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*           Device   Context    Stream        Unified Memory  Virtual Address  Name
914.14ms  6.1993ms           (3200 1 1)       (256 1 1)        32        0B        0B  Tesla V100-SXM2         1        22                     -                -  rngSetupStates(unsigned int*, unsigned int*, int*, int*, float*, double*, int) [858]
914.24ms  547.68us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fb9c20c8000  [Unified Memory GPU page faults]
914.79ms  263.33us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fb9c0050000  [Unified Memory GPU page faults]
915.13ms  179.49us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fb9c225b000  [Unified Memory GPU page faults]
915.31ms  210.88us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fb9c00f4000  [Unified Memory GPU page faults]
915.53ms  50.016us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7fb9c2088000  [Unified Memory GPU page faults]
915.58ms  189.82us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fb9c0034000  [Unified Memory GPU page faults]
915.79ms  151.71us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fb9c00e1000  [Unified Memory GPU page faults]
915.89ms  290.66us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fb9c2147000  [Unified Memory GPU page faults]
916.29ms  133.02us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7fb9c2320000  [Unified Memory GPU page faults]
916.43ms  124.58us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fb9c0140000  [Unified Memory GPU page faults]
916.44ms  215.90us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     8   0x7fb9c2453000  [Unified Memory GPU page faults]
916.66ms  121.98us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    13   0x7fb9c2529000  [Unified Memory GPU page faults]
916.78ms  221.70us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fb9c0206000  [Unified Memory GPU page faults]
916.81ms  288.29us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7fb9c0200000  [Unified Memory GPU page faults]
917.04ms  134.98us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fb9c0243000  [Unified Memory GPU page faults]
917.17ms  100.35us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fb9c0282000  [Unified Memory GPU page faults]
917.27ms  98.368us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    14   0x7fb9c2706000  [Unified Memory GPU page faults]
917.38ms  64.416us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fb9c0302000  [Unified Memory GPU page faults]
917.44ms  43.872us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fb9c0202000  [Unified Memory GPU page faults]
917.48ms  36.512us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fb9c2832000  [Unified Memory GPU page faults]
917.52ms  41.056us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    14   0x7fb9c2817000  [Unified Memory GPU page faults]
917.56ms  52.992us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7fb9c287b000  [Unified Memory GPU page faults]
