==48400== NVPROF is profiling process 48400, command: ./MonteCarlo --scaling=strong --method=threaded
==48400== Profiling application: ./MonteCarlo --scaling=strong --method=threaded
==48400== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*           Device   Context    Stream        Unified Memory  Virtual Address  Name
6.57726s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3602600000  [Unified Memory CPU page faults]
6.57755s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3622c00000  [Unified Memory CPU page faults]
6.57897s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3602800000  [Unified Memory CPU page faults]
6.57925s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3622e00000  [Unified Memory CPU page faults]
6.58074s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3602a00000  [Unified Memory CPU page faults]
6.58101s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3623000000  [Unified Memory CPU page faults]
6.58244s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3602c00000  [Unified Memory CPU page faults]
6.58273s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3623200000  [Unified Memory CPU page faults]
6.58422s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3602e00000  [Unified Memory CPU page faults]
6.58452s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3623400000  [Unified Memory CPU page faults]
6.58596s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3603000000  [Unified Memory CPU page faults]
6.58623s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3623600000  [Unified Memory CPU page faults]
6.58765s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3603200000  [Unified Memory CPU page faults]
6.58794s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3623800000  [Unified Memory CPU page faults]
6.58936s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3603400000  [Unified Memory CPU page faults]
6.58966s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3623a00000  [Unified Memory CPU page faults]
6.59106s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3603600000  [Unified Memory CPU page faults]
6.59134s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3623c00000  [Unified Memory CPU page faults]
6.59277s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3603800000  [Unified Memory CPU page faults]
6.59305s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3623e00000  [Unified Memory CPU page faults]
6.59446s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3603a00000  [Unified Memory CPU page faults]
6.59474s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3624000000  [Unified Memory CPU page faults]
6.59615s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3603c00000  [Unified Memory CPU page faults]
6.59652s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3624200000  [Unified Memory CPU page faults]
6.59783s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3603e00000  [Unified Memory CPU page faults]
6.59818s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3624400000  [Unified Memory CPU page faults]
6.59950s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3604000000  [Unified Memory CPU page faults]
6.59991s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3624600000  [Unified Memory CPU page faults]
6.60118s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3604200000  [Unified Memory CPU page faults]
6.60158s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3624800000  [Unified Memory CPU page faults]
6.60286s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3604400000  [Unified Memory CPU page faults]
6.60324s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3624a00000  [Unified Memory CPU page faults]
6.60456s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3604600000  [Unified Memory CPU page faults]
6.60505s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3624c00000  [Unified Memory CPU page faults]
6.60620s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3604800000  [Unified Memory CPU page faults]
6.60679s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3624e00000  [Unified Memory CPU page faults]
6.60785s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3604a00000  [Unified Memory CPU page faults]
6.60851s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3625000000  [Unified Memory CPU page faults]
6.60952s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3604c00000  [Unified Memory CPU page faults]
6.61013s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3625200000  [Unified Memory CPU page faults]
6.61121s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3604e00000  [Unified Memory CPU page faults]
6.61181s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3625400000  [Unified Memory CPU page faults]
6.61287s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3605000000  [Unified Memory CPU page faults]
6.61351s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3625600000  [Unified Memory CPU page faults]
6.61451s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3605200000  [Unified Memory CPU page faults]
6.61519s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3625800000  [Unified Memory CPU page faults]
6.61617s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3605400000  [Unified Memory CPU page faults]
6.61685s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3625a00000  [Unified Memory CPU page faults]
6.61780s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3605600000  [Unified Memory CPU page faults]
6.61855s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3625c00000  [Unified Memory CPU page faults]
6.61955s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3605800000  [Unified Memory CPU page faults]
6.62022s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3625e00000  [Unified Memory CPU page faults]
6.62127s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3605a00000  [Unified Memory CPU page faults]
6.62186s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3626000000  [Unified Memory CPU page faults]
6.62292s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3605c00000  [Unified Memory CPU page faults]
6.62356s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3626200000  [Unified Memory CPU page faults]
6.62459s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3605e00000  [Unified Memory CPU page faults]
6.62520s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3626400000  [Unified Memory CPU page faults]
6.62631s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3606000000  [Unified Memory CPU page faults]
6.62685s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3626600000  [Unified Memory CPU page faults]
6.62808s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3606200000  [Unified Memory CPU page faults]
6.62854s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3626800000  [Unified Memory CPU page faults]
6.62975s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3606400000  [Unified Memory CPU page faults]
6.63019s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3626a00000  [Unified Memory CPU page faults]
6.63139s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3606600000  [Unified Memory CPU page faults]
6.63192s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3626c00000  [Unified Memory CPU page faults]
6.63307s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3606800000  [Unified Memory CPU page faults]
6.63361s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3626e00000  [Unified Memory CPU page faults]
6.63478s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3606a00000  [Unified Memory CPU page faults]
6.63524s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3627000000  [Unified Memory CPU page faults]
6.63665s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3606c00000  [Unified Memory CPU page faults]
6.63700s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3627200000  [Unified Memory CPU page faults]
6.63831s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3606e00000  [Unified Memory CPU page faults]
6.63867s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3627400000  [Unified Memory CPU page faults]
6.64000s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3607000000  [Unified Memory CPU page faults]
6.64044s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3627600000  [Unified Memory CPU page faults]
6.64166s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3607200000  [Unified Memory CPU page faults]
6.64208s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3627800000  [Unified Memory CPU page faults]
