==53736== NVPROF is profiling process 53736, command: ./MonteCarlo --scaling=strong --method=threaded
==53736== Profiling application: ./MonteCarlo --scaling=strong --method=threaded
==53736== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*           Device   Context    Stream        Unified Memory  Virtual Address  Name
6.62929s  2.8499ms           (3200 1 1)       (256 1 1)        32        0B        0B  Tesla V100-SXM2         1        15                     -                -  rngSetupStates(curandStateXORWOW*, int) [238]
6.62929s  2.8437ms           (3200 1 1)       (256 1 1)        32        0B        0B  Tesla V100-SXM2         2         7                     -                -  rngSetupStates(curandStateXORWOW*, int) [239]
7.05878s  242.85us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e2000000  [Unified Memory Memcpy HtoD]
7.05907s  237.06us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e2200000  [Unified Memory Memcpy HtoD]
7.05935s  239.10us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e2400000  [Unified Memory Memcpy HtoD]
7.05965s  236.90us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e2600000  [Unified Memory Memcpy HtoD]
7.05994s  241.54us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e2800000  [Unified Memory Memcpy HtoD]
7.06027s  241.82us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e2a00000  [Unified Memory Memcpy HtoD]
7.06057s  236.45us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e2c00000  [Unified Memory Memcpy HtoD]
7.06087s  235.62us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e2e00000  [Unified Memory Memcpy HtoD]
7.06117s  233.82us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e3000000  [Unified Memory Memcpy HtoD]
7.06147s  235.58us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e3200000  [Unified Memory Memcpy HtoD]
7.06177s  231.26us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e3400000  [Unified Memory Memcpy HtoD]
7.06210s  240.64us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e3600000  [Unified Memory Memcpy HtoD]
7.06241s  243.33us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e3800000  [Unified Memory Memcpy HtoD]
7.06272s  237.18us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e3a00000  [Unified Memory Memcpy HtoD]
7.06301s  235.14us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e3c00000  [Unified Memory Memcpy HtoD]
7.06331s  238.14us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e3e00000  [Unified Memory Memcpy HtoD]
7.06361s  246.94us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e4000000  [Unified Memory Memcpy HtoD]
7.06391s  239.33us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e4200000  [Unified Memory Memcpy HtoD]
7.06423s  241.60us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e4400000  [Unified Memory Memcpy HtoD]
7.06455s  240.99us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e4600000  [Unified Memory Memcpy HtoD]
7.06484s  239.14us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e4800000  [Unified Memory Memcpy HtoD]
7.06514s  232.93us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e4a00000  [Unified Memory Memcpy HtoD]
7.06544s  235.78us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e4c00000  [Unified Memory Memcpy HtoD]
7.06574s  240.99us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e4e00000  [Unified Memory Memcpy HtoD]
7.06603s  243.17us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e5000000  [Unified Memory Memcpy HtoD]
7.06633s  242.43us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e5200000  [Unified Memory Memcpy HtoD]
7.06663s  233.18us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e5400000  [Unified Memory Memcpy HtoD]
7.06693s  230.27us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e5600000  [Unified Memory Memcpy HtoD]
7.06721s  214.91us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e5800000  [Unified Memory Memcpy HtoD]
7.06751s  216.29us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e5a00000  [Unified Memory Memcpy HtoD]
7.06780s  215.58us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e5c00000  [Unified Memory Memcpy HtoD]
7.06808s  216.38us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e5e00000  [Unified Memory Memcpy HtoD]
7.06838s  220.93us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e6000000  [Unified Memory Memcpy HtoD]
7.06871s  330.34us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f6702000000  [Unified Memory Memcpy HtoD]
7.06877s  359.58us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e6200000  [Unified Memory Memcpy HtoD]
7.06904s  359.01us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f6702200000  [Unified Memory Memcpy HtoD]
7.06914s  355.84us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e6400000  [Unified Memory Memcpy HtoD]
7.06941s  357.82us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f6702400000  [Unified Memory Memcpy HtoD]
7.06950s  358.94us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e6600000  [Unified Memory Memcpy HtoD]
7.06977s  356.19us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f6702600000  [Unified Memory Memcpy HtoD]
7.06986s  355.14us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e6800000  [Unified Memory Memcpy HtoD]
7.07013s  357.79us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f6702800000  [Unified Memory Memcpy HtoD]
7.07022s  357.47us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e6a00000  [Unified Memory Memcpy HtoD]
7.07049s  356.35us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f6702a00000  [Unified Memory Memcpy HtoD]
7.07058s  357.73us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e6c00000  [Unified Memory Memcpy HtoD]
7.07085s  358.53us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f6702c00000  [Unified Memory Memcpy HtoD]
7.07095s  357.15us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e6e00000  [Unified Memory Memcpy HtoD]
7.07122s  356.67us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f6702e00000  [Unified Memory Memcpy HtoD]
7.07131s  356.77us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e7000000  [Unified Memory Memcpy HtoD]
7.07158s  357.44us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f6703000000  [Unified Memory Memcpy HtoD]
7.07167s  358.18us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e7200000  [Unified Memory Memcpy HtoD]
7.07194s  356.22us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f6703200000  [Unified Memory Memcpy HtoD]
7.07204s  356.67us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e7400000  [Unified Memory Memcpy HtoD]
7.07230s  354.24us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f6703400000  [Unified Memory Memcpy HtoD]
7.07240s  356.29us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e7600000  [Unified Memory Memcpy HtoD]
7.07266s  356.54us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f6703600000  [Unified Memory Memcpy HtoD]
7.07276s  356.19us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e7800000  [Unified Memory Memcpy HtoD]
7.07302s  356.42us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f6703800000  [Unified Memory Memcpy HtoD]
7.07312s  357.25us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e7a00000  [Unified Memory Memcpy HtoD]
7.07338s  357.76us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f6703a00000  [Unified Memory Memcpy HtoD]
7.07348s  357.76us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e7c00000  [Unified Memory Memcpy HtoD]
7.07374s  357.44us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f6703c00000  [Unified Memory Memcpy HtoD]
7.07384s  357.25us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e7e00000  [Unified Memory Memcpy HtoD]
7.07411s  357.95us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f6703e00000  [Unified Memory Memcpy HtoD]
7.07421s  358.34us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e8000000  [Unified Memory Memcpy HtoD]
7.07447s  358.91us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f6704000000  [Unified Memory Memcpy HtoD]
7.07457s  356.96us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e8200000  [Unified Memory Memcpy HtoD]
7.07483s  356.16us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f6704200000  [Unified Memory Memcpy HtoD]
7.07493s  356.35us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e8400000  [Unified Memory Memcpy HtoD]
7.07519s  356.51us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f6704400000  [Unified Memory Memcpy HtoD]
7.07529s  357.06us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e8600000  [Unified Memory Memcpy HtoD]
7.07555s  358.14us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f6704600000  [Unified Memory Memcpy HtoD]
7.07565s  357.12us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e8800000  [Unified Memory Memcpy HtoD]
7.07592s  357.06us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f6704800000  [Unified Memory Memcpy HtoD]
7.07602s  358.24us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e8a00000  [Unified Memory Memcpy HtoD]
7.07628s  358.75us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f6704a00000  [Unified Memory Memcpy HtoD]
7.07638s  357.98us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e8c00000  [Unified Memory Memcpy HtoD]
7.07664s  356.54us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f6704c00000  [Unified Memory Memcpy HtoD]
7.07674s  356.80us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e8e00000  [Unified Memory Memcpy HtoD]
7.07700s  356.99us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f6704e00000  [Unified Memory Memcpy HtoD]
7.07710s  356.61us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e9000000  [Unified Memory Memcpy HtoD]
7.07737s  358.27us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f6705000000  [Unified Memory Memcpy HtoD]
7.07747s  357.41us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e9200000  [Unified Memory Memcpy HtoD]
7.07773s  355.17us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f6705200000  [Unified Memory Memcpy HtoD]
7.07783s  355.01us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e9400000  [Unified Memory Memcpy HtoD]
7.07809s  356.26us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f6705400000  [Unified Memory Memcpy HtoD]
7.07819s  356.16us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e9600000  [Unified Memory Memcpy HtoD]
7.07845s  356.67us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f6705600000  [Unified Memory Memcpy HtoD]
7.07855s  356.70us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e9800000  [Unified Memory Memcpy HtoD]
7.07881s  357.41us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f6705800000  [Unified Memory Memcpy HtoD]
7.07891s  357.70us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e9a00000  [Unified Memory Memcpy HtoD]
7.07917s  356.06us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f6705a00000  [Unified Memory Memcpy HtoD]
7.07927s  355.49us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e9c00000  [Unified Memory Memcpy HtoD]
7.07953s  357.79us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f6705c00000  [Unified Memory Memcpy HtoD]
7.07963s  357.63us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66e9e00000  [Unified Memory Memcpy HtoD]
7.07990s  356.26us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f6705e00000  [Unified Memory Memcpy HtoD]
7.08000s  357.15us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66ea000000  [Unified Memory Memcpy HtoD]
7.08026s  357.06us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f6706000000  [Unified Memory Memcpy HtoD]
7.08036s  356.54us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66ea200000  [Unified Memory Memcpy HtoD]
7.08062s  355.58us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f6706200000  [Unified Memory Memcpy HtoD]
7.08072s  355.23us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66ea400000  [Unified Memory Memcpy HtoD]
7.08098s  357.66us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f6706400000  [Unified Memory Memcpy HtoD]
7.08108s  357.09us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66ea600000  [Unified Memory Memcpy HtoD]
7.08134s  356.96us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f6706600000  [Unified Memory Memcpy HtoD]
7.08144s  357.44us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66ea800000  [Unified Memory Memcpy HtoD]
7.08170s  357.28us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f6706800000  [Unified Memory Memcpy HtoD]
7.08180s  357.09us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66eaa00000  [Unified Memory Memcpy HtoD]
7.08207s  356.45us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f6706a00000  [Unified Memory Memcpy HtoD]
7.08217s  356.06us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66eac00000  [Unified Memory Memcpy HtoD]
7.08243s  356.03us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f6706c00000  [Unified Memory Memcpy HtoD]
7.08253s  355.74us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66eae00000  [Unified Memory Memcpy HtoD]
7.08279s  357.15us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f6706e00000  [Unified Memory Memcpy HtoD]
7.08289s  358.11us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66eb000000  [Unified Memory Memcpy HtoD]
7.08315s  354.66us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f6707000000  [Unified Memory Memcpy HtoD]
7.08325s  355.42us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66eb200000  [Unified Memory Memcpy HtoD]
7.08351s  355.46us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f6707200000  [Unified Memory Memcpy HtoD]
7.08361s  355.23us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66eb400000  [Unified Memory Memcpy HtoD]
7.08387s  355.33us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f6707400000  [Unified Memory Memcpy HtoD]
7.08397s  355.07us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66eb600000  [Unified Memory Memcpy HtoD]
7.08423s  357.18us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f6707600000  [Unified Memory Memcpy HtoD]
7.08433s  356.26us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66eb800000  [Unified Memory Memcpy HtoD]
7.08459s  356.00us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f6707800000  [Unified Memory Memcpy HtoD]
7.08469s  356.35us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f66eba00000  [Unified Memory Memcpy HtoD]
7.08495s  356.67us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f6707a00000  [Unified Memory Memcpy HtoD]
