==51378== NVPROF is profiling process 51378, command: ./MonteCarlo --scaling=weak --method=threaded
==51378== Profiling application: ./MonteCarlo --scaling=weak --method=threaded
==51378== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*           Device   Context    Stream        Unified Memory  Virtual Address  Name
12.6624s  2.8482ms           (3200 1 1)       (256 1 1)        32        0B        0B  Tesla V100-SXM2         2         7                     -                -  rngSetupStates(curandStateXORWOW*, int) [239]
12.6624s  2.8436ms           (3200 1 1)       (256 1 1)        32        0B        0B  Tesla V100-SXM2         1        15                     -                -  rngSetupStates(curandStateXORWOW*, int) [238]
13.5275s  244.45us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f7dec000000  [Unified Memory Memcpy HtoD]
13.5279s  249.76us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f7dec200000  [Unified Memory Memcpy HtoD]
13.5282s  250.75us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f7dec400000  [Unified Memory Memcpy HtoD]
13.5285s  241.73us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f7dec600000  [Unified Memory Memcpy HtoD]
13.5288s  229.95us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f7dec800000  [Unified Memory Memcpy HtoD]
13.5291s  222.75us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f7deca00000  [Unified Memory Memcpy HtoD]
13.5294s  234.85us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f7decc00000  [Unified Memory Memcpy HtoD]
13.5297s  239.14us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f7dece00000  [Unified Memory Memcpy HtoD]
13.5300s  237.86us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f7ded000000  [Unified Memory Memcpy HtoD]
13.5303s  237.22us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f7ded200000  [Unified Memory Memcpy HtoD]
13.5306s  236.00us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f7ded400000  [Unified Memory Memcpy HtoD]
13.5309s  226.05us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f7ded600000  [Unified Memory Memcpy HtoD]
13.5312s  218.82us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f7ded800000  [Unified Memory Memcpy HtoD]
13.5315s  231.33us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f7deda00000  [Unified Memory Memcpy HtoD]
13.5318s  238.95us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f7dedc00000  [Unified Memory Memcpy HtoD]
13.5321s  237.70us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f7dede00000  [Unified Memory Memcpy HtoD]
13.5324s  243.68us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f7dee000000  [Unified Memory Memcpy HtoD]
13.5327s  239.49us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f7dee200000  [Unified Memory Memcpy HtoD]
13.5330s  239.36us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f7dee400000  [Unified Memory Memcpy HtoD]
13.5333s  240.39us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f7dee600000  [Unified Memory Memcpy HtoD]
13.5336s  241.35us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f7dee800000  [Unified Memory Memcpy HtoD]
13.5339s  240.55us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f7deea00000  [Unified Memory Memcpy HtoD]
13.5342s  239.94us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f7deec00000  [Unified Memory Memcpy HtoD]
13.5345s  241.15us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f7deee00000  [Unified Memory Memcpy HtoD]
13.5348s  239.27us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f7def000000  [Unified Memory Memcpy HtoD]
13.5351s  325.95us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f7e2c000000  [Unified Memory Memcpy HtoD]
13.5352s  357.99us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f7def200000  [Unified Memory Memcpy HtoD]
13.5354s  357.60us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f7e2c200000  [Unified Memory Memcpy HtoD]
13.5355s  358.02us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f7def400000  [Unified Memory Memcpy HtoD]
13.5358s  356.61us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f7e2c400000  [Unified Memory Memcpy HtoD]
13.5359s  356.19us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f7def600000  [Unified Memory Memcpy HtoD]
13.5361s  358.15us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f7e2c600000  [Unified Memory Memcpy HtoD]
13.5362s  358.69us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f7def800000  [Unified Memory Memcpy HtoD]
13.5365s  356.03us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f7e2c800000  [Unified Memory Memcpy HtoD]
13.5366s  354.56us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f7defa00000  [Unified Memory Memcpy HtoD]
13.5369s  356.99us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f7e2ca00000  [Unified Memory Memcpy HtoD]
13.5370s  357.12us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f7defc00000  [Unified Memory Memcpy HtoD]
13.5372s  357.47us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f7e2cc00000  [Unified Memory Memcpy HtoD]
13.5373s  356.61us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f7defe00000  [Unified Memory Memcpy HtoD]
13.5376s  356.42us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f7e2ce00000  [Unified Memory Memcpy HtoD]
13.5377s  357.70us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f7df0000000  [Unified Memory Memcpy HtoD]
13.5380s  358.59us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f7e2d000000  [Unified Memory Memcpy HtoD]
13.5381s  357.54us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f7df0200000  [Unified Memory Memcpy HtoD]
13.5383s  358.95us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f7e2d200000  [Unified Memory Memcpy HtoD]
13.5384s  358.75us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f7df0400000  [Unified Memory Memcpy HtoD]
13.5387s  358.75us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f7e2d400000  [Unified Memory Memcpy HtoD]
13.5388s  358.18us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f7df0600000  [Unified Memory Memcpy HtoD]
13.5390s  356.42us                    -               -         -         -         -  Tesla V100-SXM2         -         -            2.000000MB   0x7f7e2d600000  [Unified Memory Memcpy HtoD]
